,agg_y_rate,type,preds_dec,set,subject,model_name,dataset_name
46,14,3,0.708854,test,0,late_integration,medium
47,14,4,0.73307574,test,0,late_integration,medium
48,14,5,0.76350754,test,0,late_integration,medium
49,15,1,0.8896721,test,0,late_integration,medium
50,15,2,0.91841114,test,0,late_integration,medium
51,15,3,0.9228765,test,0,late_integration,medium
52,15,4,0.92432475,test,0,late_integration,medium
53,15,5,0.9497469,test,0,late_integration,medium
54,16,1,0.98517346,test,0,late_integration,medium
55,16,2,0.98505574,test,0,late_integration,medium
56,16,3,0.99610925,test,0,late_integration,medium
57,16,4,0.9944643,test,0,late_integration,medium
58,11,1,0.004861227,train,1,late_integration,medium
59,11,2,0.008753224,train,1,late_integration,medium
60,11,3,0.00052472344,train,1,late_integration,medium
61,11,4,0.00043326747,train,1,late_integration,medium
62,11,5,0.0019130079,train,1,late_integration,medium
63,12,1,0.032494422,train,1,late_integration,medium
64,12,2,0.019481637,train,1,late_integration,medium
65,12,3,0.010482882,train,1,late_integration,medium
66,12,4,0.009759271,train,1,late_integration,medium
67,12,5,0.022273911,train,1,late_integration,medium
68,13,1,0.1152898,train,1,late_integration,medium
69,13,2,0.11057624,train,1,late_integration,medium
70,13,3,0.09735704,train,1,late_integration,medium
71,13,4,0.07688398,train,1,late_integration,medium
72,13,5,0.1217662,train,1,late_integration,medium
73,14,1,0.8124855,train,1,late_integration,medium
74,14,2,0.78590745,train,1,late_integration,medium
75,14,3,0.66074926,train,1,late_integration,medium
76,14,4,0.67243373,train,1,late_integration,medium
77,14,5,0.7038393,train,1,late_integration,medium
78,15,1,0.9309433,train,1,late_integration,medium
79,15,2,0.91224325,train,1,late_integration,medium
80,15,3,0.91915995,train,1,late_integration,medium
81,15,4,0.93076825,train,1,late_integration,medium
82,15,5,0.96126056,train,1,late_integration,medium
83,16,1,0.9788416,train,1,late_integration,medium
84,16,2,0.9802933,train,1,late_integration,medium
85,16,3,0.9936191,train,1,late_integration,medium
86,16,4,0.9929954,train,1,late_integration,medium
87,11,1,0.011657463,test,1,late_integration,medium
88,11,2,0.005749297,test,1,late_integration,medium
89,11,3,0.0011718322,test,1,late_integration,medium
90,11,4,0.0020937019,test,1,late_integration,medium
91,11,5,0.0010231156,test,1,late_integration,medium
92,12,1,0.06641127,test,1,late_integration,medium
93,12,2,0.061593328,test,1,late_integration,medium
94,12,3,0.029774275,test,1,late_integration,medium
95,12,4,0.016478632,test,1,late_integration,medium
96,12,5,0.043057956,test,1,late_integration,medium
97,13,1,0.24500577,test,1,late_integration,medium
98,13,2,0.2500908,test,1,late_integration,medium
99,13,3,0.14363264,test,1,late_integration,medium
100,13,4,0.11780747,test,1,late_integration,medium
101,13,5,0.18317063,test,1,late_integration,medium
102,14,1,0.6402823,test,1,late_integration,medium
103,14,2,0.6134334,test,1,late_integration,medium
104,14,3,0.61350226,test,1,late_integration,medium
105,14,4,0.62874985,test,1,late_integration,medium
106,14,5,0.63358253,test,1,late_integration,medium
107,15,1,0.84127367,test,1,late_integration,medium
108,15,2,0.83416414,test,1,late_integration,medium
109,15,3,0.88672435,test,1,late_integration,medium
110,15,4,0.8922715,test,1,late_integration,medium
111,15,5,0.94084793,test,1,late_integration,medium
112,16,1,0.9602863,test,1,late_integration,medium
113,16,2,0.92745167,test,1,late_integration,medium
114,16,3,0.9873596,test,1,late_integration,medium
115,16,4,0.9871228,test,1,late_integration,medium
116,11,1,0.00332304,train,2,late_integration,medium
117,11,2,0.0012494964,train,2,late_integration,medium
118,11,3,0.0004450733,train,2,late_integration,medium
119,11,4,0.0004740535,train,2,late_integration,medium
120,11,5,1.7337637e-05,train,2,late_integration,medium
121,12,1,0.018568827,train,2,late_integration,medium
122,12,2,0.009818074,train,2,late_integration,medium
123,12,3,0.007845772,train,2,late_integration,medium
124,12,4,0.0036136706,train,2,late_integration,medium
125,12,5,0.012728341,train,2,late_integration,medium
126,13,1,0.06731053,train,2,late_integration,medium
127,13,2,0.056694064,train,2,late_integration,medium
128,13,3,0.04405355,train,2,late_integration,medium
129,13,4,0.028084034,train,2,late_integration,medium
130,13,5,0.059197336,train,2,late_integration,medium
131,14,1,0.77536696,train,2,late_integration,medium
132,14,2,0.7360221,train,2,late_integration,medium
133,14,3,0.72633404,train,2,late_integration,medium
134,14,4,0.7318733,train,2,late_integration,medium
135,14,5,0.7527974,train,2,late_integration,medium
136,15,1,0.9343665,train,2,late_integration,medium
137,15,2,0.9155598,train,2,late_integration,medium
138,15,3,0.93311715,train,2,late_integration,medium
139,15,4,0.9321741,train,2,late_integration,medium
140,15,5,0.9656616,train,2,late_integration,medium
141,16,1,0.9888004,train,2,late_integration,medium
142,16,2,0.9819719,train,2,late_integration,medium
143,16,3,0.991469,train,2,late_integration,medium
144,16,4,0.9953549,train,2,late_integration,medium
145,11,1,0.0042141364,test,2,late_integration,medium
146,11,2,0.0025239422,test,2,late_integration,medium
147,11,3,0.0019661419,test,2,late_integration,medium
148,11,4,0.00012638504,test,2,late_integration,medium
149,11,5,1.0380593e-05,test,2,late_integration,medium
150,12,1,0.03067019,test,2,late_integration,medium
151,12,2,0.04084346,test,2,late_integration,medium
152,12,3,0.0046776375,test,2,late_integration,medium
153,12,4,0.0065685674,test,2,late_integration,medium
154,12,5,0.02037938,test,2,late_integration,medium
155,13,1,0.18517192,test,2,late_integration,medium
156,13,2,0.1352479,test,2,late_integration,medium
157,13,3,0.09071632,test,2,late_integration,medium
158,13,4,0.09675136,test,2,late_integration,medium
159,13,5,0.13600801,test,2,late_integration,medium
160,14,1,0.6327217,test,2,late_integration,medium
161,14,2,0.6231952,test,2,late_integration,medium
162,14,3,0.58941853,test,2,late_integration,medium
163,14,4,0.61110723,test,2,late_integration,medium
164,14,5,0.630174,test,2,late_integration,medium
165,15,1,0.8121882,test,2,late_integration,medium
166,15,2,0.8133697,test,2,late_integration,medium
167,15,3,0.83385247,test,2,late_integration,medium
168,15,4,0.8703532,test,2,late_integration,medium
169,15,5,0.9235129,test,2,late_integration,medium
170,16,1,0.9660623,test,2,late_integration,medium
171,16,2,0.95044845,test,2,late_integration,medium
172,16,3,0.968934,test,2,late_integration,medium
173,16,4,0.9760306,test,2,late_integration,medium
0,11,1,0.04369537,train,0,late_integration,hard
1,11,2,0.01933885,train,0,late_integration,hard
2,11,3,0.005167435,train,0,late_integration,hard
3,11,4,0.0024999655,train,0,late_integration,hard
4,11,5,0.012898328,train,0,late_integration,hard
5,12,1,0.07781497,train,0,late_integration,hard
6,12,2,0.068540595,train,0,late_integration,hard
7,12,3,0.03177153,train,0,late_integration,hard
8,12,4,0.03079281,train,0,late_integration,hard
9,12,5,0.058583762,train,0,late_integration,hard
10,13,1,0.1792756,train,0,late_integration,hard
11,13,2,0.18415225,train,0,late_integration,hard
12,13,3,0.18425082,train,0,late_integration,hard
13,13,4,0.17302127,train,0,late_integration,hard
14,13,5,0.18318874,train,0,late_integration,hard
15,14,1,0.79411715,train,0,late_integration,hard
16,14,2,0.77939045,train,0,late_integration,hard
17,14,3,0.71465796,train,0,late_integration,hard
18,14,4,0.7283659,train,0,late_integration,hard
19,14,5,0.7689127,train,0,late_integration,hard
20,15,1,0.8986738,train,0,late_integration,hard
21,15,2,0.9060642,train,0,late_integration,hard
22,15,3,0.9221478,train,0,late_integration,hard
23,15,4,0.9062954,train,0,late_integration,hard
24,15,5,0.9347412,train,0,late_integration,hard
25,16,1,0.94689167,train,0,late_integration,hard
26,16,2,0.9721841,train,0,late_integration,hard
27,16,3,0.9761386,train,0,late_integration,hard
28,16,4,0.9833692,train,0,late_integration,hard
29,11,1,0.12136048,test,0,late_integration,hard
30,11,2,0.046332777,test,0,late_integration,hard
31,11,3,0.005571735,test,0,late_integration,hard
32,11,4,0.00716785,test,0,late_integration,hard
33,11,5,0.019417865,test,0,late_integration,hard
34,12,1,0.21733859,test,0,late_integration,hard
35,12,2,0.14998539,test,0,late_integration,hard
36,12,3,0.056657147,test,0,late_integration,hard
37,12,4,0.051512584,test,0,late_integration,hard
38,12,5,0.12785377,test,0,late_integration,hard
39,13,1,0.3777827,test,0,late_integration,hard
40,13,2,0.3363826,test,0,late_integration,hard
41,13,3,0.2220592,test,0,late_integration,hard
42,13,4,0.22448036,test,0,late_integration,hard
43,13,5,0.27834275,test,0,late_integration,hard
44,14,1,0.5695193,test,0,late_integration,hard
45,14,2,0.6093101,test,0,late_integration,hard
46,14,3,0.6178844,test,0,late_integration,hard
47,14,4,0.6210059,test,0,late_integration,hard
48,14,5,0.6485438,test,0,late_integration,hard
49,15,1,0.7485724,test,0,late_integration,hard
50,15,2,0.81660503,test,0,late_integration,hard
51,15,3,0.821945,test,0,late_integration,hard
52,15,4,0.8650356,test,0,late_integration,hard
53,15,5,0.8880596,test,0,late_integration,hard
54,16,1,0.8464806,test,0,late_integration,hard
55,16,2,0.92264,test,0,late_integration,hard
56,16,3,0.9433122,test,0,late_integration,hard
57,16,4,0.9490957,test,0,late_integration,hard
58,11,1,0.04333092,train,1,late_integration,hard
59,11,2,0.033558242,train,1,late_integration,hard
60,11,3,0.0050972896,train,1,late_integration,hard
61,11,4,0.0027609533,train,1,late_integration,hard
62,11,5,0.008631372,train,1,late_integration,hard
63,12,1,0.073814996,train,1,late_integration,hard
64,12,2,0.07134054,train,1,late_integration,hard
65,12,3,0.028772984,train,1,late_integration,hard
66,12,4,0.02634909,train,1,late_integration,hard
67,12,5,0.04934411,train,1,late_integration,hard
68,13,1,0.1505605,train,1,late_integration,hard
69,13,2,0.13676415,train,1,late_integration,hard
70,13,3,0.114088535,train,1,late_integration,hard
71,13,4,0.09884741,train,1,late_integration,hard
72,13,5,0.11281056,train,1,late_integration,hard
73,14,1,0.81968355,train,1,late_integration,hard
74,14,2,0.8245303,train,1,late_integration,hard
75,14,3,0.8243681,train,1,late_integration,hard
76,14,4,0.80241245,train,1,late_integration,hard
77,14,5,0.85155344,train,1,late_integration,hard
78,15,1,0.8914552,train,1,late_integration,hard
79,15,2,0.91445434,train,1,late_integration,hard
80,15,3,0.94879603,train,1,late_integration,hard
81,15,4,0.94409674,train,1,late_integration,hard
82,15,5,0.95999587,train,1,late_integration,hard
83,16,1,0.94574606,train,1,late_integration,hard
84,16,2,0.9675598,train,1,late_integration,hard
85,16,3,0.98967284,train,1,late_integration,hard
86,16,4,0.98804253,train,1,late_integration,hard
87,11,1,0.115730494,test,1,late_integration,hard
88,11,2,0.06198737,test,1,late_integration,hard
89,11,3,0.011603545,test,1,late_integration,hard
90,11,4,0.012704031,test,1,late_integration,hard
91,11,5,0.012408612,test,1,late_integration,hard
92,12,1,0.2107188,test,1,late_integration,hard
93,12,2,0.19597667,test,1,late_integration,hard
94,12,3,0.07168008,test,1,late_integration,hard
95,12,4,0.04875956,test,1,late_integration,hard
96,12,5,0.13505504,test,1,late_integration,hard
97,13,1,0.34426364,test,1,late_integration,hard
98,13,2,0.3119981,test,1,late_integration,hard
99,13,3,0.23443079,test,1,late_integration,hard
100,13,4,0.2292029,test,1,late_integration,hard
101,13,5,0.28272215,test,1,late_integration,hard
102,14,1,0.54345596,test,1,late_integration,hard
103,14,2,0.63842255,test,1,late_integration,hard
104,14,3,0.622423,test,1,late_integration,hard
105,14,4,0.6627353,test,1,late_integration,hard
106,14,5,0.67341346,test,1,late_integration,hard
107,15,1,0.74514425,test,1,late_integration,hard
108,15,2,0.75669515,test,1,late_integration,hard
109,15,3,0.8684291,test,1,late_integration,hard
110,15,4,0.87386143,test,1,late_integration,hard
111,15,5,0.9073003,test,1,late_integration,hard
112,16,1,0.84369147,test,1,late_integration,hard
113,16,2,0.90068626,test,1,late_integration,hard
114,16,3,0.95192295,test,1,late_integration,hard
115,16,4,0.9813226,test,1,late_integration,hard
116,11,1,0.025748108,train,2,late_integration,hard
117,11,2,0.051970392,train,2,late_integration,hard
118,11,3,0.010355452,train,2,late_integration,hard
119,11,4,0.0076424154,train,2,late_integration,hard
120,11,5,0.018526614,train,2,late_integration,hard
121,12,1,0.08307493,train,2,late_integration,hard
122,12,2,0.12218125,train,2,late_integration,hard
123,12,3,0.06264736,train,2,late_integration,hard
124,12,4,0.056998827,train,2,late_integration,hard
125,12,5,0.111124575,train,2,late_integration,hard
126,13,1,0.27577928,train,2,late_integration,hard
127,13,2,0.32334456,train,2,late_integration,hard
128,13,3,0.28588295,train,2,late_integration,hard
129,13,4,0.2504209,train,2,late_integration,hard
130,13,5,0.29028863,train,2,late_integration,hard
131,14,1,0.853106,train,2,late_integration,hard
132,14,2,0.8667875,train,2,late_integration,hard
133,14,3,0.8273477,train,2,late_integration,hard
134,14,4,0.8284913,train,2,late_integration,hard
135,14,5,0.84663206,train,2,late_integration,hard
136,15,1,0.9417989,train,2,late_integration,hard
137,15,2,0.9399492,train,2,late_integration,hard
138,15,3,0.9571946,train,2,late_integration,hard
139,15,4,0.96099067,train,2,late_integration,hard
140,15,5,0.96605766,train,2,late_integration,hard
141,16,1,0.986444,train,2,late_integration,hard
142,16,2,0.9800778,train,2,late_integration,hard
143,16,3,0.987907,train,2,late_integration,hard
144,16,4,0.9886397,train,2,late_integration,hard
145,11,1,0.051916204,test,2,late_integration,hard
146,11,2,0.108856745,test,2,late_integration,hard
147,11,3,0.017752603,test,2,late_integration,hard
148,11,4,0.017583463,test,2,late_integration,hard
149,11,5,0.025844555,test,2,late_integration,hard
150,12,1,0.19490881,test,2,late_integration,hard
151,12,2,0.24536483,test,2,late_integration,hard
152,12,3,0.09817039,test,2,late_integration,hard
153,12,4,0.11752284,test,2,late_integration,hard
154,12,5,0.17829226,test,2,late_integration,hard
155,13,1,0.36354145,test,2,late_integration,hard
156,13,2,0.48002225,test,2,late_integration,hard
157,13,3,0.3408179,test,2,late_integration,hard
158,13,4,0.31112298,test,2,late_integration,hard
159,13,5,0.38903934,test,2,late_integration,hard
160,14,1,0.697601,test,2,late_integration,hard
161,14,2,0.7295639,test,2,late_integration,hard
162,14,3,0.737831,test,2,late_integration,hard
163,14,4,0.74648815,test,2,late_integration,hard
164,14,5,0.74223155,test,2,late_integration,hard
165,15,1,0.85947776,test,2,late_integration,hard
166,15,2,0.8722358,test,2,late_integration,hard
167,15,3,0.9286906,test,2,late_integration,hard
168,15,4,0.9133244,test,2,late_integration,hard
169,15,5,0.9407478,test,2,late_integration,hard
170,16,1,0.96879625,test,2,late_integration,hard
171,16,2,0.94332784,test,2,late_integration,hard
172,16,3,0.9728682,test,2,late_integration,hard
173,16,4,0.9819305,test,2,late_integration,hard
0,11,1,0.1137794,train,0,late_integration,very_hard
1,11,2,0.10978955,train,0,late_integration,very_hard
2,11,3,0.06492567,train,0,late_integration,very_hard
3,11,4,0.073173895,train,0,late_integration,very_hard
4,11,5,0.091368,train,0,late_integration,very_hard
5,12,1,0.13474567,train,0,late_integration,very_hard
6,12,2,0.11206282,train,0,late_integration,very_hard
7,12,3,0.10245963,train,0,late_integration,very_hard
8,12,4,0.09339995,train,0,late_integration,very_hard
9,12,5,0.111354254,train,0,late_integration,very_hard
10,13,1,0.16441293,train,0,late_integration,very_hard
11,13,2,0.13901477,train,0,late_integration,very_hard
12,13,3,0.13399903,train,0,late_integration,very_hard
13,13,4,0.14388216,train,0,late_integration,very_hard
14,13,5,0.14666075,train,0,late_integration,very_hard
15,14,1,0.7524808,train,0,late_integration,very_hard
16,14,2,0.68454206,train,0,late_integration,very_hard
17,14,3,0.71836734,train,0,late_integration,very_hard
18,14,4,0.7002404,train,0,late_integration,very_hard
19,14,5,0.7224294,train,0,late_integration,very_hard
20,15,1,0.78926194,train,0,late_integration,very_hard
21,15,2,0.77667457,train,0,late_integration,very_hard
22,15,3,0.79362327,train,0,late_integration,very_hard
23,15,4,0.7851994,train,0,late_integration,very_hard
24,15,5,0.8309226,train,0,late_integration,very_hard
25,16,1,0.841162,train,0,late_integration,very_hard
26,16,2,0.8354169,train,0,late_integration,very_hard
27,16,3,0.8362078,train,0,late_integration,very_hard
28,16,4,0.84544474,train,0,late_integration,very_hard
29,11,1,0.27390918,test,0,late_integration,very_hard
30,11,2,0.24748407,test,0,late_integration,very_hard
31,11,3,0.19983354,test,0,late_integration,very_hard
32,11,4,0.18189688,test,0,late_integration,very_hard
33,11,5,0.19320567,test,0,late_integration,very_hard
34,12,1,0.2866535,test,0,late_integration,very_hard
35,12,2,0.2812868,test,0,late_integration,very_hard
36,12,3,0.19838096,test,0,late_integration,very_hard
37,12,4,0.22626649,test,0,late_integration,very_hard
38,12,5,0.26675653,test,0,late_integration,very_hard
39,13,1,0.35449797,test,0,late_integration,very_hard
40,13,2,0.32110935,test,0,late_integration,very_hard
41,13,3,0.3253432,test,0,late_integration,very_hard
42,13,4,0.36081377,test,0,late_integration,very_hard
43,13,5,0.34369966,test,0,late_integration,very_hard
44,14,1,0.4675374,test,0,late_integration,very_hard
45,14,2,0.43707383,test,0,late_integration,very_hard
46,14,3,0.43386298,test,0,late_integration,very_hard
47,14,4,0.40311325,test,0,late_integration,very_hard
48,14,5,0.445851,test,0,late_integration,very_hard
49,15,1,0.50900257,test,0,late_integration,very_hard
50,15,2,0.47683543,test,0,late_integration,very_hard
51,15,3,0.5706178,test,0,late_integration,very_hard
52,15,4,0.5560158,test,0,late_integration,very_hard
53,15,5,0.5257493,test,0,late_integration,very_hard
54,16,1,0.56540984,test,0,late_integration,very_hard
55,16,2,0.53683746,test,0,late_integration,very_hard
56,16,3,0.59718734,test,0,late_integration,very_hard
57,16,4,0.63650495,test,0,late_integration,very_hard
58,11,1,0.116036795,train,1,late_integration,very_hard
59,11,2,0.077401765,train,1,late_integration,very_hard
60,11,3,0.078334525,train,1,late_integration,very_hard
61,11,4,0.086186275,train,1,late_integration,very_hard
62,11,5,0.1188995,train,1,late_integration,very_hard
63,12,1,0.14938605,train,1,late_integration,very_hard
64,12,2,0.12778315,train,1,late_integration,very_hard
65,12,3,0.109303564,train,1,late_integration,very_hard
66,12,4,0.1257134,train,1,late_integration,very_hard
67,12,5,0.15444417,train,1,late_integration,very_hard
68,13,1,0.26033804,train,1,late_integration,very_hard
69,13,2,0.20582595,train,1,late_integration,very_hard
70,13,3,0.23168951,train,1,late_integration,very_hard
71,13,4,0.22202098,train,1,late_integration,very_hard
72,13,5,0.22571209,train,1,late_integration,very_hard
73,14,1,0.6248779,train,1,late_integration,very_hard
74,14,2,0.58867735,train,1,late_integration,very_hard
75,14,3,0.61804605,train,1,late_integration,very_hard
76,14,4,0.615342,train,1,late_integration,very_hard
77,14,5,0.6157349,train,1,late_integration,very_hard
78,15,1,0.7758543,train,1,late_integration,very_hard
79,15,2,0.7386705,train,1,late_integration,very_hard
80,15,3,0.74416554,train,1,late_integration,very_hard
81,15,4,0.7373465,train,1,late_integration,very_hard
82,15,5,0.7904901,train,1,late_integration,very_hard
83,16,1,0.82811004,train,1,late_integration,very_hard
84,16,2,0.8096142,train,1,late_integration,very_hard
85,16,3,0.8211088,train,1,late_integration,very_hard
86,16,4,0.8337037,train,1,late_integration,very_hard
87,11,1,0.22793055,test,1,late_integration,very_hard
88,11,2,0.18177582,test,1,late_integration,very_hard
89,11,3,0.1634628,test,1,late_integration,very_hard
90,11,4,0.1770276,test,1,late_integration,very_hard
91,11,5,0.19181147,test,1,late_integration,very_hard
92,12,1,0.31941545,test,1,late_integration,very_hard
93,12,2,0.2855133,test,1,late_integration,very_hard
94,12,3,0.23503123,test,1,late_integration,very_hard
95,12,4,0.22908267,test,1,late_integration,very_hard
96,12,5,0.29721266,test,1,late_integration,very_hard
97,13,1,0.34651425,test,1,late_integration,very_hard
98,13,2,0.34977585,test,1,late_integration,very_hard
99,13,3,0.29310602,test,1,late_integration,very_hard
100,13,4,0.34849572,test,1,late_integration,very_hard
101,13,5,0.37257302,test,1,late_integration,very_hard
102,14,1,0.45700923,test,1,late_integration,very_hard
103,14,2,0.4487677,test,1,late_integration,very_hard
104,14,3,0.4407889,test,1,late_integration,very_hard
105,14,4,0.42141023,test,1,late_integration,very_hard
106,14,5,0.45790914,test,1,late_integration,very_hard
107,15,1,0.5663518,test,1,late_integration,very_hard
108,15,2,0.4687131,test,1,late_integration,very_hard
109,15,3,0.55979985,test,1,late_integration,very_hard
110,15,4,0.5692388,test,1,late_integration,very_hard
111,15,5,0.5625674,test,1,late_integration,very_hard
112,16,1,0.62983596,test,1,late_integration,very_hard
113,16,2,0.6059801,test,1,late_integration,very_hard
114,16,3,0.610517,test,1,late_integration,very_hard
115,16,4,0.5919015,test,1,late_integration,very_hard
116,11,1,0.11598947,train,2,late_integration,very_hard
117,11,2,0.10052392,train,2,late_integration,very_hard
118,11,3,0.07389454,train,2,late_integration,very_hard
119,11,4,0.08676859,train,2,late_integration,very_hard
120,11,5,0.10812087,train,2,late_integration,very_hard
121,12,1,0.12537225,train,2,late_integration,very_hard
122,12,2,0.12124095,train,2,late_integration,very_hard
123,12,3,0.09907494,train,2,late_integration,very_hard
124,12,4,0.11210168,train,2,late_integration,very_hard
125,12,5,0.11698943,train,2,late_integration,very_hard
126,13,1,0.15821253,train,2,late_integration,very_hard
127,13,2,0.16262722,train,2,late_integration,very_hard
128,13,3,0.1498545,train,2,late_integration,very_hard
129,13,4,0.1629124,train,2,late_integration,very_hard
130,13,5,0.17316139,train,2,late_integration,very_hard
131,14,1,0.7650029,train,2,late_integration,very_hard
132,14,2,0.7428389,train,2,late_integration,very_hard
133,14,3,0.77675503,train,2,late_integration,very_hard
134,14,4,0.7544101,train,2,late_integration,very_hard
135,14,5,0.76577073,train,2,late_integration,very_hard
136,15,1,0.7998493,train,2,late_integration,very_hard
137,15,2,0.7947227,train,2,late_integration,very_hard
138,15,3,0.82702845,train,2,late_integration,very_hard
139,15,4,0.81135815,train,2,late_integration,very_hard
140,15,5,0.8726737,train,2,late_integration,very_hard
141,16,1,0.8355764,train,2,late_integration,very_hard
142,16,2,0.82045674,train,2,late_integration,very_hard
143,16,3,0.854202,train,2,late_integration,very_hard
144,16,4,0.86065173,train,2,late_integration,very_hard
145,11,1,0.2759177,test,2,late_integration,very_hard
146,11,2,0.24771148,test,2,late_integration,very_hard
147,11,3,0.19384272,test,2,late_integration,very_hard
148,11,4,0.20195796,test,2,late_integration,very_hard
149,11,5,0.21895327,test,2,late_integration,very_hard
150,12,1,0.34019333,test,2,late_integration,very_hard
151,12,2,0.3077553,test,2,late_integration,very_hard
152,12,3,0.27865416,test,2,late_integration,very_hard
153,12,4,0.22476365,test,2,late_integration,very_hard
154,12,5,0.32967585,test,2,late_integration,very_hard
155,13,1,0.3739231,test,2,late_integration,very_hard
156,13,2,0.3282434,test,2,late_integration,very_hard
157,13,3,0.37681964,test,2,late_integration,very_hard
158,13,4,0.40080768,test,2,late_integration,very_hard
159,13,5,0.38910666,test,2,late_integration,very_hard
160,14,1,0.45680505,test,2,late_integration,very_hard
161,14,2,0.41851476,test,2,late_integration,very_hard
162,14,3,0.43952584,test,2,late_integration,very_hard
163,14,4,0.43712234,test,2,late_integration,very_hard
164,14,5,0.5088701,test,2,late_integration,very_hard
165,15,1,0.48753482,test,2,late_integration,very_hard
166,15,2,0.49268803,test,2,late_integration,very_hard
167,15,3,0.5775751,test,2,late_integration,very_hard
168,15,4,0.58441263,test,2,late_integration,very_hard
169,15,5,0.5343244,test,2,late_integration,very_hard
170,16,1,0.5573978,test,2,late_integration,very_hard
171,16,2,0.50343454,test,2,late_integration,very_hard
172,16,3,0.6088581,test,2,late_integration,very_hard
173,16,4,0.65808356,test,2,late_integration,very_hard
